ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3312	"ENSG00000187555"	"ENSG00000187555"	chr16	-	8923214	8923413	8923353	8923413	8921156	8921295	3312	1393,539,597	3,0,2	1036,548,435	14,1,0	189	50	0.0243125483293	0.128649100519732	0.992,1.0,0.987	0.951,0.993,1.0	0.012
3313	"ENSG00000258366"	"ENSG00000258366"	chr20	+	63657809	63658466	63657809	63658459	63661297	63661496	3313	0,2,0	8,0,0	0,1,2	0,0,0	57	50	1	1.0	0.0,1.0,NA	NA,1.0,1.0	-0.5
3314	"ENSG00000258366"	"ENSG00000258366"	chr20	+	63695327	63695650	63695327	63695480	63695777	63696253	3314	252,249,276	17,34,30	224,169,136	6,28,10	220	50	0.332028608606	0.8205827020653175	0.771,0.625,0.676	0.895,0.578,0.756	-0.052
3315	"ENSG00000167759"	"ENSG00000167759"	chr19	-	51059744	51060093	51059824	51060093	51058537	51058674	3315	0,4,3	3,0,0	0,0,1	0,0,4	130	50	1	1.0	0.0,1.0,1.0	NA,NA,0.088	0.579
3321	"ENSG00000002919"	"ENSG00000002919"	chr17	+	48112030	48112111	48112030	48112085	48112573	48112660	3321	26,9,14	83,76,80	6,4,0	44,31,21	76	50	0.0173233595005	0.10166376285050327	0.171,0.072,0.103	0.082,0.078,0.0	0.062
3322	"ENSG00000188313"	"ENSG00000188313"	chr3	-	146521543	146522053	146521832	146522053	146517005	146517167	3322	8074,2376,2978	0,0,0	8479,1991,3584	0,0,3	339	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
3323	"ENSG00000092439"	"ENSG00000092439"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	3323	32,11,9	337,120,97	51,9,18	337,93,150	130	50	0.0892194651461	0.3334774235742934	0.035,0.034,0.034	0.055,0.036,0.044	-0.011
3324	"ENSG00000008130"	"ENSG00000008130"	chr1	-	1756738	1756882	1756778	1756882	1756502	1756608	3324	40,25,13	0,1,0	69,20,6	12,3,1	90	50	9.6979347175e-07	8.743273041300029e-05	1.0,0.933,1.0	0.762,0.787,0.769	0.205
3325	"ENSG00000162927"	"ENSG00000162927"	chr2	-	61017144	61017193	61017148	61017193	61011764	61011905	3325	0,2,0	25,7,1	0,1,0	19,5,18	54	50	1	1.0	0.0,0.209,0.0	0.0,0.156,0.0	0.018
3327	"ENSG00000176101"	"ENSG00000176101"	chr9	+	137189065	137189265	137189065	137189151	137189806	137190370	3327	544,689,632	12,15,14	748,516,365	0,9,4	164	50	0.000438529938822	0.0064212285468165636	0.933,0.933,0.932	1.0,0.946,0.965	-0.038
3328	"ENSG00000105369"	"ENSG00000105369"	chr19	+	41878989	41879289	41878989	41879175	41879534	41879653	3328	102,153,106	3,4,3	14,31,14	0,4,0	164	50	0.658714570978	1.0	0.912,0.921,0.915	1.0,0.703,1.0	0.015
3329	"ENSG00000100395"	"ENSG00000100395"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	3329	834,507,421	0,1,1	1298,524,536	0,1,2	2384	50	1	1.0	1.0,0.914,0.898	1.0,0.917,0.849	0.015
3330	"ENSG00000168310"	"ENSG00000168310"	chr4	-	184418504	184418708	184418531	184418708	184418166	184418213	3330	4,2,1	340,152,124	0,4,0	291,120,153	77	50	1	1.0	0.008,0.008,0.005	0.0,0.021,0.0	0.0
3331	"ENSG00000196182"	"ENSG00000196182"	chr1	-	36367847	36368084	36367851	36368084	36361220	36361340	3331	3,2,1	47,8,14	13,0,0	16,7,1	54	50	0.107981849396	0.38152447737542405	0.056,0.188,0.062	0.429,0.0,0.0	-0.041
3333	"ENSG00000166012"	"ENSG00000166012"	chr11	-	93736140	93736304	93736289	93736304	93734624	93734660	3333	2511,870,867	6,6,0	2889,978,1151	20,2,3	199	50	0.0939555574127	0.3461872064488938	0.991,0.973,1.0	0.973,0.992,0.99	0.003
3334	"ENSG00000166012"	"ENSG00000166012"	chr11	-	93736693	93737239	93737063	93737239	93736140	93736304	3334	2393,718,780	0,2,1	2302,750,966	0,1,0	420	50	1	1.0	1.0,0.977,0.989	1.0,0.989,1.0	-0.008
3335	"ENSG00000159202"	"ENSG00000159202"	chr17	+	48912833	48913021	48912833	48912965	48916075	48916187	3335	1689,1012,1012	4,6,0	857,566,524	0,0,2	106	50	1	1.0	0.995,0.988,1.0	1.0,1.0,0.992	-0.003
3337	"ENSG00000108039"	"ENSG00000108039"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	3337	3636,1951,1628	19,5,4	2582,1517,1448	6,3,5	2312	50	0.16626967293	0.5196363606055843	0.805,0.894,0.898	0.903,0.916,0.862	-0.028
3338	"ENSG00000108039"	"ENSG00000108039"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	3338	203,189,165	4,3,0	192,100,126	0,2,0	62	50	0.678056171551	1.0	0.976,0.981,1.0	1.0,0.976,1.0	-0.006
3339	"ENSG00000173588"	"ENSG00000173588"	chr12	-	94412317	94412591	94412516	94412591	94411696	94411847	3339	300,153,175	3,2,3	207,130,133	6,2,5	249	50	0.0716740907209	0.28529098855573926	0.953,0.939,0.921	0.874,0.929,0.842	0.056
3340	"ENSG00000164330"	"ENSG00000164330"	chr5	-	158823175	158823317	158823199	158823317	158796344	158796475	3340	71,24,39	9,8,9	12,38,4	0,2,2	74	50	0.018243724539	0.10515015812711005	0.842,0.67,0.745	1.0,0.928,0.575	-0.082
3341	"ENSG00000092931"	"ENSG00000092931"	chr17	+	76737678	76738165	76737678	76737998	76738281	76738448	3341	174,80,62	0,2,2	137,84,58	3,2,0	217	50	0.52273381279	1.0	1.0,0.902,0.877	0.913,0.906,1.0	-0.013
3342	"ENSG00000092931"	"ENSG00000092931"	chr17	+	76754046	76754204	76754046	76754087	76767385	76767451	3342	49,22,19	77,47,45	54,19,25	137,48,42	167	50	0.356078346792	0.854550531185527	0.16,0.123,0.112	0.106,0.106,0.151	0.011
3343	"ENSG00000121741"	"ENSG00000121741"	chr13	+	20031318	20031439	20031318	20031435	20034253	20034404	3343	0,0,0	552,211,133	0,2,0	521,184,143	54	50	1	1.0	0.0,0.0,0.0	0.0,0.01,0.0	-0.003
3344	"ENSG00000182944"	"ENSG00000182944"	chr22	+	29288605	29288786	29288605	29288755	29292136	29292169	3344	125,143,117	0,1,0	119,90,112	5,0,0	81	50	0.494586891292	1.0	1.0,0.989,1.0	0.936,1.0,1.0	0.018
3345	"ENSG00000182944"	"ENSG00000182944"	chr22	+	29288605	29291599	29288605	29288755	29292136	29292169	3345	42839,15624,14991	0,1,0	39082,17293,20059	5,0,0	2894	50	1	1.0	1.0,0.996,1.0	0.993,1.0,1.0	0.001
3346	"ENSG00000182944"	"ENSG00000182944"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	3346	42725,15519,14902	11,38,28	38981,17232,19979	18,29,32	2863	50	0.65558312308	1.0	0.985,0.877,0.903	0.974,0.912,0.916	-0.012
3350	"ENSG00000167220"	"ENSG00000167220"	chr18	-	47136301	47136449	47136338	47136449	47134495	47134677	3350	37,11,22	0,2,5	28,21,16	0,1,3	87	50	0.244486671604	0.6800279075489315	1.0,0.76,0.717	1.0,0.923,0.754	-0.067
3351	"ENSG00000068097"	"ENSG00000068097"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386	3351	13,2,0	54,32,25	1,0,0	53,23,23	53	50	3.89174309917e-05	0.0010533651321753467	0.185,0.056,0.0	0.017,0.0,0.0	0.075
3352	"ENSG00000123349"	"ENSG00000123349"	chr12	+	53296429	53296551	53296429	53296467	53297849	53297924	3352	98,85,60	1,2,0	156,55,70	0,0,0	134	50	0.454799568756	0.9932199873175043	0.973,0.941,1.0	1.0,1.0,1.0	-0.029
3353	"ENSG00000123349"	"ENSG00000123349"	chr12	+	53296429	53297924	53296429	53296551	53298044	53298150	3353	5116,2957,2777	0,0,1	5305,2801,2958	15,0,0	1423	50	0.0023735227856	0.023258599861335567	1.0,1.0,0.99	0.926,1.0,1.0	0.021
3354	"ENSG00000143569"	"ENSG00000143569"	chr1	+	154234590	154234759	154234590	154234738	154235195	154235291	3354	482,333,244	7,3,2	434,293,236	0,1,2	71	50	0.736848622245	1.0	0.98,0.987,0.988	1.0,0.995,0.988	-0.009
3355	"ENSG00000143569"	"ENSG00000143569"	chr1	+	154234590	154234792	154234590	154234738	154235195	154235291	3355	188,122,113	7,3,2	154,102,85	0,1,2	104	50	0.00697813392054	0.05237705225064141	0.928,0.951,0.964	1.0,0.98,0.953	-0.03
3356	"ENSG00000143569"	"ENSG00000143569"	chr1	+	154234590	154234792	154234590	154234759	154235195	154235291	3356	25,35,35	319,246,166	39,23,25	319,214,176	83	50	0.685503294345	1.0	0.045,0.079,0.113	0.069,0.061,0.079	0.009
3358	"ENSG00000166246"	"ENSG00000166246"	chr16	+	4737799	4737988	4737799	4737946	4740152	4740659	3358	0,0,0	0,1,1	7,3,0	4,1,0	92	50	1	1.0	NA,0.0,0.0	0.487,0.62,NA	-0.553
3359	"ENSG00000166246"	"ENSG00000166246"	chr16	+	4746374	4746521	4746374	4746512	4746926	4747025	3359	3,3,0	0,0,4	0,0,2	0,2,0	59	50	1	1.0	1.0,1.0,0.0	NA,0.0,1.0	0.167
3360	"ENSG00000163702"	"ENSG00000163702"	chr3	+	9917097	9917633	9917097	9917420	9917712	9917734	3360	47,24,24	139,64,57	130,32,24	201,52,73	263	50	0.0166227466004	0.09819733639865927	0.06,0.067,0.074	0.109,0.105,0.059	-0.024
3361	"ENSG00000163702"	"ENSG00000163702"	chr3	+	9917922	9918111	9917922	9918075	9918334	9918409	3361	21,7,3	123,68,47	15,8,5	122,66,49	86	50	0.873639870751	1.0	0.09,0.056,0.036	0.067,0.066,0.056	-0.002
3362	"ENSG00000163702"	"ENSG00000163702"	chr3	+	9918499	9918609	9918499	9918598	9920490	9920602	3362	193,123,112	3,1,3	189,126,96	17,1,2	61	50	0.00441513644216	0.03753394035156194	0.981,0.99,0.968	0.901,0.99,0.975	0.024
3363	"ENSG00000163702"	"ENSG00000163702"	chr3	+	9923880	9924137	9923880	9924020	9924231	9924291	3363	329,127,122	119,93,71	350,157,150	122,96,76	167	50	0.540017093493	1.0	0.453,0.29,0.34	0.462,0.329,0.371	-0.026
3364	"ENSG00000163702"	"ENSG00000163702"	chr3	+	9923880	9924291	9923880	9924020	9928165	9928220	3364	864,330,278	1,0,0	929,389,388	0,0,0	321	50	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
3365	"ENSG00000267796"	"ENSG00000267796"	chr19	+	35753086	35753253	35753086	35753193	35754016	35754157	3365	91,97,60	2,1,0	128,78,48	0,1,0	110	50	0.756739568947	1.0	0.954,0.978,1.0	1.0,0.973,1.0	-0.014
3366	"ENSG00000161939"	"ENSG00000161939"	chr17	+	7014144	7014878	7014144	7014277	7015061	7015156	3366	3865,4589,4124	80,28,9	2997,3019,2401	38,13,10	651	50	0.541360572412	1.0	0.788,0.926,0.972	0.858,0.947,0.949	-0.023
3367	"ENSG00000196632"	"ENSG00000196632"	chrX	-	54238867	54239099	54239008	54239099	54238341	54238472	3367	0,7,0	32,18,3	4,1,1	0,6,13	191	50	0.491766355696	1.0	0.0,0.092,0.0	1.0,0.042,0.02	-0.323
3369	"ENSG00000166682"	"ENSG00000166682"	chr11	-	113699961	113700168	113700065	113700168	113699594	113699693	3369	3,2,0	0,0,0	0,0,0	12,1,0	154	50	1	1.0	1.0,1.0,NA	0.0,0.0,NA	1.0
3370	"ENSG00000115392"	"ENSG00000115392"	chr2	-	58198578	58198662	58198593	58198662	58165723	58165874	3370	52,13,7	107,36,43	28,21,15	159,48,31	65	50	0.547550920027	1.0	0.272,0.217,0.111	0.119,0.252,0.271	-0.014
3371	"ENSG00000168904"	"ENSG00000168904"	chr15	+	99255897	99256125	99255897	99255973	99276575	99276616	3371	380,202,170	0,1,0	239,127,153	0,0,0	202	50	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
3372	"ENSG00000168904"	"ENSG00000168904"	chr15	+	99255897	99256125	99255897	99255973	99287256	99287294	3372	316,164,125	6,0,0	184,112,144	0,0,0	202	50	0.281385003138	0.7396500435634539	0.929,1.0,1.0	1.0,1.0,1.0	-0.024
3374	"ENSG00000167528"	"ENSG00000167528"	chr12	-	48347148	48347343	48347251	48347343	48344598	48344712	3374	66,24,24	0,0,1	65,27,35	0,1,1	153	50	1	1.0	1.0,1.0,0.887	1.0,0.898,0.92	0.023
3375	"ENSG00000167528"	"ENSG00000167528"	chr12	-	48347148	48347343	48347251	48347343	48345427	48345474	3375	58,23,21	23,17,13	49,26,29	15,13,27	153	50	0.96982874263	1.0	0.452,0.307,0.346	0.516,0.395,0.26	-0.022
3377	"ENSG00000122986"	"ENSG00000122986"	chr12	-	110661163	110661448	110661279	110661448	110655233	110655338	3377	311,645,453	0,2,0	71,49,89	0,0,0	166	50	1	1.0	1.0,0.99,1.0	1.0,1.0,1.0	-0.003
3378	"ENSG00000109917"	"ENSG00000109917"	chr11	-	116784854	116784921	116784858	116784921	116784377	116784448	3378	155,116,135	0,0,1	152,100,71	0,0,0	54	50	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
3382	"ENSG00000110274"	"ENSG00000110274"	chr11	+	117380613	117380714	117380613	117380705	117381700	117381868	3382	14,1,0	59,34,25	6,4,3	57,33,51	59	50	0.746039677375	1.0	0.167,0.024,0.0	0.082,0.093,0.047	-0.01
3383	"ENSG00000110274"	"ENSG00000110274"	chr11	+	117394919	117395191	117394919	117395003	117395546	117395722	3383	134,66,74	2,0,0	125,94,77	0,0,0	238	50	1	1.0	0.934,1.0,1.0	1.0,1.0,1.0	-0.022
3384	"ENSG00000110274"	"ENSG00000110274"	chr11	+	117408889	117409028	117408889	117409004	117409617	117409965	3384	74,42,57	29,18,23	92,41,41	60,37,44	74	50	0.000552222394895	0.007473409744245668	0.633,0.612,0.626	0.509,0.428,0.386	0.183
3385	"ENSG00000137648"	"ENSG00000137648"	chr11	+	118094821	118094865	118094821	118094855	118098984	118099098	3385	0,5,0	239,138,174	0,0,0	0,6,3	60	50	1	1.0	0.0,0.029,0.0	NA,0.0,0.0	0.01
3386	"ENSG00000137648"	"ENSG00000137648"	chr11	+	118098984	118099098	118098984	118099034	118103100	118103253	3386	360,344,408	0,4,0	5,12,3	0,0,0	114	50	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
3387	"ENSG00000160593"	"ENSG00000160593"	chr11	-	118197967	118198091	118197997	118198091	118196734	118196821	3387	0,4,0	5,8,0	0,0,0	8,1,4	80	50	1	1.0	0.0,0.238,NA	0.0,0.0,0.0	0.119
3388	"ENSG00000160593"	"ENSG00000160593"	chr11	-	118205881	118205991	118205914	118205991	118203427	118203665	3388	18,8,1	0,0,1	0,0,1	0,0,0	83	50	1	1.0	1.0,1.0,0.376	NA,NA,1.0	-0.208
3389	"ENSG00000110344"	"ENSG00000110344"	chr11	+	118372506	118372687	118372506	118372666	118373085	118373288	3389	3,0,0	248,57,60	0,5,2	99,71,50	71	50	0.812236938013	1.0	0.008,0.0,0.0	0.0,0.047,0.027	-0.022
3390	"ENSG00000189410"	"ENSG00000189410"	chr1	-	20724348	20724635	20724395	20724635	20724082	20724251	3390	2,2,0	0,3,1	23,0,6	8,4,2	97	50	0.260922188495	0.7070864646957948	1.0,0.256,0.0	0.597,0.0,0.607	0.017
3391	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600600	16600868	16600654	16600868	16560412	16560538	3391	86,16,21	268,88,76	105,32,31	463,147,147	104	50	0.179374636078	0.5471906589647185	0.134,0.08,0.117	0.098,0.095,0.092	0.015
3392	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600600	16600868	16600713	16600868	16560412	16560538	3392	411,162,143	31,10,9	645,282,287	47,9,23	163	50	0.738378651103	1.0	0.803,0.832,0.83	0.808,0.906,0.793	-0.014
3393	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600654	16600868	16600713	16600868	16560412	16560538	3393	593,234,198	31,10,9	1003,397,403	47,9,23	109	50	0.674087661634	1.0	0.898,0.915,0.91	0.907,0.953,0.889	-0.009
3394	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600654	16600868	16600713	16600868	16594136	16594261	3394	328,146,122	0,0,0	554,250,256	11,0,1	109	50	0.124692810293	0.42272313235587256	1.0,1.0,1.0	0.959,1.0,0.992	0.016
3395	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600600	16600868	16600654	16600868	16598874	16598967	3395	84,13,16	32,1,3	90,25,28	0,8,13	104	50	0.343535089868	0.8365472799075726	0.558,0.862,0.719	1.0,0.6,0.509	0.01
3396	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600600	16600868	16600713	16600868	16598874	16598967	3396	409,159,138	0,0,0	630,275,284	13,0,4	163	50	0.000430106174329	0.006339452721298066	1.0,1.0,1.0	0.937,1.0,0.956	0.036
3397	"ENSG00000048540"	"ENSG00000048540"	chr12	-	16600654	16600868	16600713	16600868	16598874	16598967	3397	357,147,125	0,0,0	540,258,269	13,0,4	109	50	0.00225478872988	0.02247742515099125	1.0,1.0,1.0	0.95,1.0,0.969	0.027
3398	"ENSG00000137700"	"ENSG00000137700"	chr11	-	119026505	119026688	119026602	119026688	119025966	119026080	3398	5,10,5	38,33,40	0,11,2	28,17,27	147	50	0.933197040342	1.0	0.043,0.093,0.041	0.0,0.18,0.025	-0.009
3399	"ENSG00000137700"	"ENSG00000137700"	chr11	-	119027627	119028426	119028193	119028426	119026936	119027095	3399	372,368,262	1,2,5	445,256,231	0,3,4	616	50	0.861615014248	1.0	0.968,0.937,0.81	1.0,0.874,0.824	0.006
3400	"ENSG00000137700"	"ENSG00000137700"	chr11	-	119029221	119029564	119029391	119029564	119028734	119028834	3400	257,258,183	0,2,0	236,160,116	0,0,0	220	50	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
3401	"ENSG00000137700"	"ENSG00000137700"	chr11	-	119030231	119030735	119030547	119030735	119029221	119029564	3401	96,139,92	0,1,0	148,98,66	0,0,0	366	50	1	1.0	1.0,0.95,1.0	1.0,1.0,1.0	-0.017
3402	"ENSG00000173846"	"ENSG00000173846"	chr1	+	44804338	44804779	44804338	44804501	44805265	44805379	3402	633,306,239	68,28,20	534,257,203	160,23,19	328	50	0.185921334541	0.5606513707360608	0.587,0.625,0.646	0.337,0.63,0.62	0.09
3403	"ENSG00000172269"	"ENSG00000172269"	chr11	-	119101017	119102142	119101494	119102142	119100261	119100408	3403	373,210,197	0,0,2	268,176,149	0,0,1	527	50	1	1.0	1.0,1.0,0.903	1.0,1.0,0.934	-0.01
3405	"ENSG00000133195"	"ENSG00000133195"	chr17	-	72947527	72947875	72947730	72947875	72849633	72849804	3405	21,8,5	68,29,27	22,1,1	0,6,16	253	50	0.496307030464	1.0	0.058,0.052,0.035	1.0,0.032,0.012	-0.3
3406	"ENSG00000133195"	"ENSG00000133195"	chr17	-	72947527	72947875	72947751	72947875	72849633	72849804	3406	25,15,12	108,40,47	22,3,1	18,8,8	274	50	0.0193706402019	0.10964420677019697	0.041,0.064,0.045	0.182,0.064,0.022	-0.039
3407	"ENSG00000133195"	"ENSG00000133195"	chr17	-	72947730	72947875	72947751	72947875	72849633	72849804	3407	72,36,34	108,40,47	0,8,16	18,8,8	71	50	0.492289658151	1.0	0.319,0.388,0.338	0.0,0.413,0.585	0.016
3411	"ENSG00000197713"	"ENSG00000197713"	chr2	+	210003437	210003468	210003437	210003457	210009656	210009736	3411	4,1,2	0,0,0	16,1,3	0,1,0	61	50	1	1.0	1.0,1.0,1.0	1.0,0.45,1.0	0.183
3412	"ENSG00000197713"	"ENSG00000197713"	chr2	+	210003437	210003468	210003437	210003457	210015972	210016112	3412	4,1,2	0,0,0	0,0,1	0,1,0	61	50	1	1.0	1.0,1.0,1.0	NA,0.0,1.0	0.5
3414	"ENSG00000254685"	"ENSG00000254685"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	3414	9,5,6	66,28,21	0,2,7	144,19,35	64	50	0.00138591665959	0.015656874138881113	0.096,0.122,0.182	0.0,0.076,0.135	0.063
3415	"ENSG00000132471"	"ENSG00000132471"	chr17	-	75855179	75855335	75855238	75855335	75851567	75851676	3415	21,22,11	422,306,308	4,13,3	330,182,162	109	50	0.0224867365749	0.12292015366401886	0.022,0.032,0.016	0.006,0.032,0.008	0.008
3416	"ENSG00000149564"	"ENSG00000149564"	chr11	-	124754629	124754763	124754640	124754763	124754213	124754340	3416	6,0,1	96,9,23	2,3,3	24,3,0	61	50	0.00404567109947	0.03511397699107748	0.049,0.0,0.034	0.064,0.45,1.0	-0.477
3419	"ENSG00000078098"	"ENSG00000078098"	chr2	-	162173054	162173221	162173148	162173221	162172810	162172884	3419	8,0,1	3,1,3	0,1,3	13,7,1	144	50	0.0654199759651	0.26734378216621096	0.481,0.0,0.104	0.0,0.047,0.51	0.009
3420	"ENSG00000092010"	"ENSG00000092010"	chr14	+	24138344	24138403	24138344	24138399	24138473	24138560	3420	6,5,3	757,706,613	2,1,6	728,482,441	54	50	1	1.0	0.007,0.007,0.005	0.003,0.002,0.012	0.001
3421	"ENSG00000092010"	"ENSG00000092010"	chr14	+	24138473	24138568	24138473	24138560	24138735	24138967	3421	55,41,34	773,798,728	29,31,33	642,561,617	58	50	0.521624902891	1.0	0.058,0.042,0.039	0.037,0.045,0.044	0.004
3422	"ENSG00000007541"	"ENSG00000007541"	chr16	+	580182	580972	580182	580263	582247	582309	3422	507,360,229	3,0,0	823,312,268	0,0,0	759	50	0.568870974688	1.0	0.918,1.0,1.0	1.0,1.0,1.0	-0.027
3425	"ENSG00000182362"	"ENSG00000182362"	chr21	+	46286869	46287123	46286869	46286988	46291333	46291462	3425	484,221,235	0,0,2	622,249,250	0,0,1	185	50	1	1.0	1.0,1.0,0.969	1.0,1.0,0.985	-0.005
3426	"ENSG00000182362"	"ENSG00000182362"	chr21	+	46286869	46287123	46286869	46286988	46296161	46296230	3426	395,208,204	0,0,1	461,236,206	0,0,1	185	50	1	1.0	1.0,1.0,0.982	1.0,1.0,0.982	0.0
3427	"ENSG00000110080"	"ENSG00000110080"	chr11	+	126406472	126406557	126406472	126406545	126406942	126407023	3427	17,30,25	6,3,3	24,27,26	0,2,2	62	50	0.00909684175537	0.0640796455512341	0.696,0.89,0.87	1.0,0.916,0.913	-0.124
3428	"ENSG00000132589"	"ENSG00000132589"	chr17	-	28883107	28883231	28883176	28883231	28882572	28882691	3428	1543,1474,1390	107,43,40	1370,975,906	118,34,15	119	50	0.755657218173	1.0	0.858,0.935,0.936	0.83,0.923,0.962	0.005
3431	"ENSG00000125386"	"ENSG00000125386"	chr4	+	2694945	2695129	2694945	2695082	2696362	2696593	3431	183,75,79	0,0,0	228,104,80	3,0,2	97	50	0.49529995318	1.0	1.0,1.0,1.0	0.975,1.0,0.954	0.024
3432	"ENSG00000125386"	"ENSG00000125386"	chr4	+	2694945	2695142	2694945	2695082	2696362	2696593	3432	78,37,36	0,0,0	154,48,34	3,0,2	110	50	0.471861825814	1.0	1.0,1.0,1.0	0.959,1.0,0.885	0.052
3433	"ENSG00000125386"	"ENSG00000125386"	chr4	+	2694945	2695142	2694945	2695129	2696362	2696593	3433	0,0,1	105,38,44	0,5,3	74,61,49	63	50	0.16078577307	0.5068941765740846	0.0,0.0,0.018	0.0,0.061,0.046	-0.03
3434	"ENSG00000110851"	"ENSG00000110851"	chr12	-	107751414	107752209	107751646	107752209	107746274	107746424	3434	497,198,183	0,1,1	532,238,208	0,4,4	282	50	0.0393048061804	0.1825933226057449	1.0,0.972,0.97	1.0,0.913,0.902	0.042
3435	"ENSG00000084072"	"ENSG00000084072"	chr1	+	39741894	39742031	39741894	39741921	39743215	39743297	3435	41,17,22	157,104,98	56,28,25	168,107,66	160	50	0.0447224804932	0.20073426922877505	0.075,0.049,0.066	0.094,0.076,0.106	-0.029
3436	"ENSG00000084072"	"ENSG00000084072"	chr1	+	39745374	39748767	39745374	39745498	39748902	39749088	3436	131,2163,675	139,76,66	107,1711,729	102,67,44	3319	50	0.608761104478	1.0	0.014,0.3,0.134	0.016,0.278,0.2	-0.015
3438	"ENSG00000172243"	"ENSG00000172243"	chr12	-	10126570	10127845	10127746	10127845	10125296	10125448	3438	5015,1402,1411	583,327,361	547,118,194	44,21,34	1226	50	0.0688213393705	0.2771470709004986	0.26,0.149,0.137	0.336,0.186,0.189	-0.055
3439	"ENSG00000117448"	"ENSG00000117448"	chr1	+	45568926	45569006	45568926	45568999	45569142	45569229	3439	2,1,1	624,345,319	0,3,3	511,277,294	57	50	1	1.0	0.003,0.003,0.003	0.0,0.009,0.009	-0.003
3441	"ENSG00000094975"	"ENSG00000094975"	chr1	+	172588759	172589926	172588759	172588924	172590983	172591071	3441	6435,1876,2140	21,0,0	5467,1868,1883	17,2,0	1052	50	0.97959539578	1.0	0.936,1.0,1.0	0.939,0.978,1.0	0.006
3443	"ENSG00000082805"	"ENSG00000082805"	chr12	+	1112214	1112307	1112214	1112298	1115865	1116033	3443	7,1,0	30,18,17	14,1,5	48,35,30	59	50	0.241861824268	0.6750968169880549	0.165,0.045,0.0	0.198,0.024,0.124	-0.045
3444	"ENSG00000115687"	"ENSG00000115687"	chr2	-	241115021	241115177	241115042	241115177	241112239	241112439	3444	198,69,123	379,104,273	106,33,88	120,53,158	71	50	0.0763884001448	0.2979481179446959	0.269,0.318,0.241	0.384,0.305,0.282	-0.048
3448	"ENSG00000198093"	"ENSG00000198093"	chr19	-	51899797	51900294	51900092	51900294	51896851	51896978	3448	52,41,25	73,24,26	34,19,16	22,26,17	345	50	0.880432819368	1.0	0.094,0.198,0.122	0.183,0.096,0.12	0.005
3449	"ENSG00000010219"	"ENSG00000010219"	chr12	+	4590329	4590554	4590329	4590440	4591159	4591298	3449	5,1,0	0,2,2	0,0,2	0,0,0	164	50	1	1.0	1.0,0.132,0.0	NA,NA,1.0	-0.623
3451	"ENSG00000185909"	"ENSG00000185909"	chr3	+	49172635	49173145	49172635	49172801	49174238	49174403	3451	241,174,115	5,3,1	422,407,249	0,2,2	394	50	0.0050281749806	0.041127892790035904	0.859,0.88,0.936	1.0,0.963,0.94	-0.076
3453	"ENSG00000111319"	"ENSG00000111319"	chr12	-	6362050	6362241	6362067	6362241	6355776	6355880	3453	60,101,67	0,3,0	92,110,34	0,5,0	67	50	0.712860496813	1.0	1.0,0.962,1.0	1.0,0.943,1.0	0.006
3454	"ENSG00000174652"	"ENSG00000174652"	chr19	-	9418761	9418895	9418765	9418895	9418504	9418631	3454	6,7,14	1,8,13	0,11,24	13,12,34	54	50	0.0547896946896	0.23505357971542135	0.847,0.448,0.499	0.0,0.459,0.395	0.313
3455	"ENSG00000174652"	"ENSG00000174652"	chr19	-	9418761	9419299	9419050	9419299	9418504	9418631	3455	234,256,329	0,1,3	352,392,625	0,5,2	339	50	0.603560443236	1.0	1.0,0.974,0.942	1.0,0.92,0.979	0.006
